trail	treɪl	trel	痕迹，小径 / 跟踪， 追踪
passport	'pɑːspɔːt	'pæspɔrt	护照
prior	'praɪə	'praɪɚ	在前的； 优先的
considerate	kən'sɪdərət	kənˈsɪdərɪt	考虑周到的， 体贴的， 体谅的
clue	kluː	klʊ	线索， 暗示， 提示
legal	'liːgl	'ligl	法律的； 合法的
bracket	'brækɪt	'brækɪt	括号 / 把…归为同一类
highway	'haɪweɪ	'haɪwe	公路， 大路
vanish	'vænɪʃ	'vænɪʃ	突然不见， 消失； 不复存在， 绝迹
signal	'sɪgnəl	'sɪgnl	显著的， 重大的 / 信号，暗号；标志，表示 / 发信号；标志着
sightseeing	'saɪtsiːɪŋ	'saɪtsiɪŋ	观光， 游览
parcel	'pɑːsl	'pɑrsl	包裹，小包，邮包 / 分， 分配； 把…包起来， 捆扎
static	'stætɪk	'stætɪk	静的，静态的；静止的，停滞的 / 静电
journey	'dʒɜːni	ˈdʒɝ​nɪ	旅行 / 旅行，旅程
planet	'plænɪt	'plænɪt	行星
finally	'faɪnəli	'faɪnlɪ	最后； 决定性地
exhaust	ɪg'zɔːst	ɪɡ'zɔst	使筋疲力尽；用尽；详尽论述 / 排气装置； 废气
creep	kriːp	krip	爬行， 缓慢地行进
strap	stræp	stræp	带子 / 捆扎； 用绷带包扎
grape	greɪp	ɡrep	葡萄， 葡萄藤
conviction	kən'vɪkʃn	kən'vɪkʃən	确信； 坚定的信仰； 说服， 信服； 定罪， 判罪
scholar	'skɒlə	'skɑlɚ	学者； 奖学金获得者
straw	strɔː	strɔ	稻草； 麦秆吸管， 吸管
regarding	rɪ'gɑːdɪŋ	rɪ'ɡɑrdɪŋ	关于
graph	græf	ɡræf	图， 图表
vision	'vɪʒn	'vɪʒən	想象力； 梦幻； 视力， 视觉
accompany	ə'kʌmpəni	ə'kʌmpəni	陪伴， 陪同， 伴随； 为…伴奏
petrol	'petrəl	'pɛtrəl	汽油
acceptance	ək'septəns	ək'sɛptəns	接受； 承认； 容忍
relativity	ˌrelə'tɪvəti	,rɛlə'tɪvəti	相对论； 相关性
beneficial	ˌbenɪ'fɪʃl	,bɛnɪ'fɪʃl	有利的， 有益的
tackle	'tækl	'tækl	对付，处理；与…交涉；阻截，擒抱 / 阻截， 擒抱； 用具， 钓具； 辘轳， 滑车
reckon	'rekən	'rɛkən	认为， 估计； 指望， 盼望； 测算， 测量
confusion	kən'fjuːʒn	kən'fjʊʒən	困惑， 糊涂； 混淆； 骚乱
occasion	ə'keɪʒn	ə'keʒn	场合，时刻；重大活动；时机；起因 / 引起
loan	ləun	lon	贷款， 借
virtual	'vɜːtʃuəl	ˈvɝ​tʃʊəl	实质上的， 事实上的， 实际上的
squeeze	skwiːz	skwiz	挤；压榨，榨取；捏，握 / 挤； 握手； 拮据， 紧缺
blank	blæŋk	blæŋk	空白的；茫然的，无表情的 / 空白； 空白表格
landlord	'lændlɔːd	'lændlɔrd	地主， 房东； 店主
session	'seʃn	'sɛʃən	会议， 一届会期； 集会
additional	ə'dɪʃənl	ə'dɪʃənl	附加的， 追加的
worthy	'wɜːði	wɜði	有价值的， 值得的
endless	'endləs	ˈɛndlɪs	无止境的
expectation	ˌekspek'teɪʃn	,ɛkspɛk'teʃən	期待， 期望， 预期； 前程， 成功的前景
title	'taɪtl	'taɪtl	标题， 题目； 称号， 头衔； 权利， 权益
mist	mɪst	mɪst	蒙上薄雾； 模糊 / 薄雾
primarily	'praɪmərəli; praɪ'merəli	praɪ'mɛrəli	首先； 主要地
duration	dju'reɪʃn	du'reʃən	持续， 持久
plantation	plɑːn'teɪʃn	plæn'teʃən	种植园， 人工林
ignore	ɪg'nɔː	ɪɡ'nɔr	不顾， 不理， 忽视
loaf	ləuf	lof	游荡， 闲逛 / 面包
nuclear	'njuːkliə	'nuklɪɚ	核子的， 核能的， 核武器的； 核心的
reception	rɪ'sepʃn	rɪ'sɛpʃən	招待会， 欢迎会； 接受； 接待； 接收效果
outward	'autwəd	'aʊtwɚd	外面的； 外表的； 向外的
bloody	'blʌdi	'blʌdi	[用于加强语气]非常，很 / [用于加强语气]非常的；该死的；流血的；嗜杀的 / 血染
poetry	'pəuətri	'poətri	诗， 诗歌， 诗集
owner	'əunə	'onɚ	物主， 所有人
vapour	'veɪpə	'vepɚ	蒸汽
sole	səul	sol	单独的， 唯一的 / 脚底，鞋底，袜底
jury	'dʒuəri	'dʒʊri	陪审团； 评奖团
holy	'həuli	'holi	神圣的， 圣洁的， 虔诚的
spelling	'spelɪŋ	'spɛlɪŋ	拼字， 拼法， 拼写法
relax	rɪ'læks	rɪ'læks	放松， 松弛； 放宽， 缓和
priest	priːst	prist	神父， 牧师
monitor	'mɒnɪtə	'mɔnɪtɚ	班长；监视器，检测器；显示器 / 监听； 检测
permission	pə'mɪʃn	pɚ'mɪʃən	允许， 许可， 准许
grand	grænd	ɡrænd	宏伟的； 重大的； 傲慢的； 派头大的； 绝佳的； 全部的
schedule	'ʃedjuːl	ˈskedʒʊl; skɛdʒʊl	时刻表，日程安排表；清单，明细表 / 安排， 排定
postage	'pəustɪdʒ	'postɪdʒ	邮费， 邮资
tame	teɪm	teɪm	驯服的，顺从的；沉闷的，乏味的 / 制服， 控制并利用； 驯化， 驯服
material	mə'tɪəriəl	mə'tɪrɪəl	物质的， 实体的； 肉体的； 重要的， 实质性的 / 材料，素材
universe	'juːnɪvɜːs	'junɪvɝs	宇宙， 世界； 领域， 范围
interpret	ɪn'tɜːprɪt	ɪn'tɝprɪt	解释， 说明； 口译
spectacular	spek'tækjələ	spɛk'tækjəlɚ	壮观的，引人注目的 / 壮观的演出； 惊人之举
inherit	ɪn'herɪt	ɪn'hɛrɪt	成为继承人 / 继承
peculiar	pɪ'kjuːliə	pɪ'kjulɪɚ	奇怪的， 古怪的； 特有的
blanket	'blæŋkɪt	'blæŋkɪt	毛毯， 毯子， 羊毛毯
grant	grɑːnt	ɡrænt	授予物；补助金 / 授予， 给予； 同意
injection	ɪn'dʒekʃn	ɪn'dʒɛkʃən	注射， 注入； 充满
envy	'envi	'ɛnvi	妒忌，羡慕；妒忌的对象 / 妒忌， 羡慕
hut	hʌt	hʌt	小屋， 棚屋
invincible	ɪn'vɪnsəbl	ɪn'vɪnsəbl	不能征服的， 无敌的
discount	'dɪskaʊnt	dɪs'kaʊnt	折扣 / 将…打折扣； 不信； 漠视， 低估
convert	kən'vɜːt	kən'vɝt	转变， 转化； 改变
construct	kən'strʌkt	kən'strʌkt	建造； 构思 / 建筑物； 构想， 观念
attempt	ə'tempt	ə'tɛmpt	尝试， 试图， 努力
thick	θɪk	θɪk	厚厚地 / 厚的，密的，浓的；不清楚的，口音重的
superficial	ˌsjuːpə'fɪʃl	,supɚ'fɪʃl	表面的， 肤浅的
division	dɪ'vɪʒn	də'vɪʒən	分， 分配； 除法； 分歧； 分裂
executive	ɪg'zekjətɪv	ɪɡ'zɛkjətɪv	执行的 / 执行者
navigation	ˌnævɪ'geɪʃn	'nævə'geʃən	航行， 航海， 航空； 导航， 领航
melt	melt	mɛlt	融化； 熔化； 消散
hook	huk	hʊk	钩住 / 钩，挂钩
stale	steɪl	stel	不新鲜的； 陈腐的， 过时的
balance	'bæləns	'bæləns	使平衡；称；权衡，比较 / 天平； 平衡； 结存， 结欠
cigar	sɪ'gɑː	sɪ'ɡɑr	雪茄烟
action	'ækʃn	'ækʃən	行动； 已做的事； 作用， 功能； 情节
stadium	'steɪdiəm	'stedɪəm	运动场， 体育场
whereas	weər'æz	'wɛr'æz	然而， 但是， 尽管
pitch	pɪtʃ	pɪtʃ	投， 掷； 架设， 搭， 营； 颠簸 / 球场；程度，强度；高度；音高；沥青 / 投掷；使猛然倒下；表达；把…定于特定程度；定调
kindness	'kaɪndnəs	'kaɪndnəs	仁慈， 好意
adoptive	ə'dɒptɪv	ə'dɑptɪv	收养关系的； 采用的
chop	tʃɒp	tʃɑp	砍，劈；切细 / 排骨
electrical	ɪ'lektrɪkl	ɪ'lɛktrɪkl	电的， 电气科学的
statue	'stætʃuː	'stætʃu	塑像， 雕像， 铸像
being	'biːɪŋ	'biɪŋ	存在； 生物， 生命
sensitive	'sensətɪv	'sɛnsətɪv	敏感的， 灵敏的， 神经过敏的； 容易生气的， 易受伤害的
protest	prəˈtest;ˈprəʊtest	prəˈtɛst;protɛst	抗议， 反对 / 抗议， 反对
classification	ˌklæsɪfɪ'keɪʃn	,klæsɪfɪ'keʃən	分类， 分级， 分类法； 类别， 级别
vacant	'veɪkənt	'vekənt	空的， 未被占用的； 空缺的； 茫然的， 空虚的
physicist	'fɪzɪsɪst	'fɪzɪsɪst	物理学家
afford	ə'fɔːd	ə'fɔrd	担负得起； 提供
underground	'ʌndəgraund	ʌndɚˈɡraʊnd	在地下，往地下；秘密地，不公开地 / 地下的；秘密的，不公开的 / 地铁； 地下组织
curse	kɜːs	kɝs	诅咒，咒骂 / 天谴； 祸害， 祸根
impression	ɪm'preʃn	ɪm'prɛʃən	印象； 印记
baseball	'beɪsbɔːl	'besbɔl	棒球
interval	'ɪntəvl	'ɪntɚvl	间隔， 间距； 幕间休息
evaluate	ɪ'væljueɪt	ɪ'væljʊ'et	评价； 估…的价
machinery	mə'ʃiːnəri	mə'ʃinəri	机器， 机械
status	'steɪtəs	ˈstetəs	地位， 身份； 情形， 状况
shield	ʃiːld	ʃild	防护物，护罩；盾 / 保护， 防护
upset	ʌp'set	ʌp'sɛt	心烦的， 苦恼的； 不适的 / 使心烦意乱，使苦恼，使不适；搅乱；弄翻，倾覆 / 翻倒；搅乱；不安；不适
inference	'ɪnfərəns	'ɪnfərəns	推断结果， 结论； 推论， 推理， 推断
curve	kɜːv	kɝv	弯曲 / 曲线，弯，弯曲处
dot	dɒt	dɑt	点，圆点 / 打点于
skim	skɪm	skɪm	撇去， 掠过， 擦过； 浏览， 略读
phenomenon	fə'nɒmɪnən	fə'nɑmɪnən	现象
notify	'nəutɪfaɪ	'notə'fai	通知， 告知， 报告
mention	'menʃn	'mɛnʃən	提及， 说起
stream	striːm	strim	流出， 涌出 / 河，溪流；一股，一串
laundry	'lɔːndri	'lɔndri	洗衣房， 洗衣店； 待洗的衣服， 洗好的衣服
accumulate	ə'kjuːmjəleɪt	ə'kjumjəlet	积累， 堆积
crime	kraɪm	kraɪm	罪， 罪行， 犯罪
heave	hiːv	hiv	起伏，隆起；呕吐，恶心 / 举起，提起，拉起，拖；扔；发出 / 举起； 起伏， 升降
leisure	'leʒə	'liʒɚ	空闲时间； 悠闲
nourish	'nʌrɪʃ	'nɜrɪʃ	提供养分， 养育
surround	sə'raund	sə'raʊnd	围， 围绕； 圈住
mat	mæt	mæt	席子， 垫子
cigarette	ˌsɪgə'ret	ˌsɪɡəˈrɛt, ˈsɪɡəˌrɛt	香烟， 纸烟， 卷烟
torch	tɔːtʃ	tɔrtʃ	火炬， 火把； 手电筒
positive	'pɔzətɪv	'pɑzətɪv	确实的， 明确的； 积极的， 肯定的
favourite	'feɪvərɪt	'fevərɪt	特别受喜爱的 / 特别受喜爱的人
menu	'menjuː	'mɛnju	菜单
prospect	'prɒspekt	'prɑspɛkt	勘探， 勘察 / 前景， 前途， 可能性； 景象， 景色； 可能成为主顾的人； 有希望的候选人
radar	'reɪdɑː	'redɑr	雷达
refugee	ˌrefju'dʒiː	'rɛfjʊdʒi	难民
aluminium	ˌæljə'mɪniəm	,æljə'mɪnɪəm	铝
comparable	'kɒmpərəbl	'kɑmpərəbl	可比较的； 类似的； 比得上的
specialize	'speʃəlaɪz	'spɛʃəlaɪz	成为…专家； 专攻
rotate	rəu'teɪt	'rotet	旋转， 转动； 轮流
instance	'ɪnstəns	'ɪnstəns	例子， 实例， 事例
opera	'ɒprə	'ɑprə	歌剧
presumably	prɪ'zjuːməbli	prɪ'zuməbli	大概， 可能， 据推测
conscience	'kɒnʃəns	ˈkɑːnʃəns	良心， 道德心
subject	ˈsʌbdʒɪkt;(for adj.)ˈsʌbdʒɪkt;(for v.)səbˈdʒekt	ˈsʌbdʒɪkt;(for adj.)ˈsʌbdʒɪkt;(for v.)səbˈdʒɛkt	题目； 学科； 主语 / 使隶属
practically	'præktɪkli	'præktɪkli	几乎， 简直； 实际上
recognition	ˌrekəg'nɪʃn	,rɛkəɡ'nɪʃən	认出， 识别； 承认； 赏识， 表彰， 报偿
cassette	kə'set	kə'sɛt	盒式录音带
blade	bleɪd	bled	刀刃， 刀片， 叶片
arrangement	ə'reɪndʒmənt	ə'rendʒmənt	整理， 排列， 安排； 准备工作
revenue	'revənjuː	'rɛvənu	收入， 收益； 税收， 岁入
strip	strɪp	strɪp	脱光衣服；剥夺，夺去 / 条带
solution	sə'ljuːʃn	sə'luʃən	解决； 解决办法； 溶液
continuous	kən'tɪnjuəs	kən'tɪnjʊəs	连续不断的； 延伸的
opponent	ə'pəunənt	ə'ponənt	对手， 敌手， 对抗者
accelerate	ək'seləreɪt	əkˈsɛləˌret	使加快， 使增速
backward	'bækwəd	'bækwɚd	[-]倒； 向后， 往回 / 向后的，倒的；落后的，进步慢的
grain	greɪn	ɡren	谷物， 谷粒； 颗粒； 少量， 微量
maid	meɪd	med	女仆， 侍女
residence	'rezɪdəns	'rɛzɪdəns	住处， 住宅； 居住； 居住资格
credit	'kredɪt	'krɛdɪt	信贷，赊欠；赞扬，荣誉；学分；信任 / 相信； 把…记入贷方； 把…归于
regardless	rɪ'gɑːdləs	rɪ'ɡɑrdləs	不顾后果地； 不管怎样， 无论如何
oxygen	'ɒksɪdʒən	'ɑksɪdʒən	氧， 氧气
intensive	ɪn'tensɪv	ɪn'tɛnsɪv	加强的； 精深的， 透彻的； 精耕细作的
alter	'ɔːltə	'ɔltɚ	改变， 变更， 变动
combine	kəm'baɪn	kəm'baɪn	结合， 联合； 化合 / 联合企业； 联合收割机
ideal	aɪ'diːəl	aɪ'diəl	理想的；观念的；空想的 / 理想； 理想的东西
bearing	'beərɪŋ	'bɛrɪŋ	举止， 风度； 方位， 方向感； 影响
illustrate	'ɪləstreɪt	'ɪləstret	说明
occur	ə'kɜː	ə'kɝ	发生， 出现， 存在； 被想起， 被想到
comedy	'kɒmədi	'kɑmədi	喜剧， 喜剧性
broom	bruːm	brum	扫帚
establishment	ɪ'stæblɪʃmənt	ɪ'stæblɪʃmənt	建立， 设立， 确立； 企业； 当权人物
pressure	'preʃə	'prɛʃɚ	压，压强；压迫 / 对…施加压力， 迫使
breeze	briːz	briz	飘然而行 / 微风，和风
trash	træʃ	træʃ	垃圾，废物；拙劣的文学作品；没用的人，社会渣滓，败类 / 捣毁， 破坏
painter	'peɪntə	'pentɚ	漆工； 画家
millimetre	'mɪliˌmiːtə	'mili,mi:tə	毫米
horn	hɒːn	hɔrn	角； 号角； 警报器
specialist	'speʃəlɪst	'spɛʃəlɪst	专家
infer	ɪn'fɜː	ɪn'fɝ	推论， 推断； 猜想
compass	'kʌmpəs	'kʌmpəs	罗盘， 指南针； 圆规； 界限， 范围
background	'bækgraund	'bækɡraʊnd	出身背景， 经历； 背景资料； 背景， 底子
sore	sɔː	sɔr	痛的；恼火的；急剧的，剧烈的 / 疮， 痛处
dispose	dɪ'spəuz	dɪ'spoz	处理， 解决； 使倾向于
glow	gləu	ɡlo	发白热光 / 白热光；脸红；激情
curtain	'kɜːtn	'kɝtn	门帘， 窗帘； 幕
laughter	'lɑːftə	'læftɚ	笑， 笑声
constitution	ˌkɒnstɪ'tjuːʃn	'kɑnstə'tʊʃən	宪法， 章程； 组成； 设立
blend	blend	blɛnd	混合
certificate	sə'tɪfɪkət	sɚˈtɪfɪkɪt; (for v.,) sɚˈtɪfɪˌket	证书， 证件， 执照
mess	mes	mɛs	凌乱状态，混乱的局面；困境 / 弄糟， 弄脏， 搞乱
sour	'sauə	'saʊɚ	酸的；馊的，酸味的；脾气坏的 / 变酸， 变馊； 变得乖戾
delete	dɪ'liːt	dɪ'lit	删除， 擦掉
nonsense	'nɒnsns	'nɑnsɛns	胡说， 废话； 冒失的行动
stain	steɪn	sten	玷污；给…着色 / 污点， 污迹
transform	træns'fɔːm	træns'fɔrm	使改观， 改革； 变换， 把…转换成
leadership	'liːdəʃɪp	'lidɚʃɪp	领导
genuine	'dʒenjuɪn	'dʒɛnjʊɪn	真的， 真正的； 真诚的
X-ray	'eks'reɪ	'eksreɪ	X射线， X光
physical	'fɪzɪkl	'fɪzɪkl	身体的； 物理的； 物质的， 有形的
fulfil	ful'fɪl	ful'fil	履行， 实现， 完成； 满足， 使满意
wicked	'wɪkɪd	'wɪkɪd	坏的， 令人厌恶的； 淘气的， 顽皮的
spokesman	'spəuksmən	'spoksmən	发言人
equation	ɪ'kweɪʒn	ɪ'kweʒn	方程， 等式
impressive	ɪm'presɪv	ɪm'prɛsɪv	给人深刻印象的
compound	'kɒmpaʊnd	'kɑmpaʊnd	复合的， 化合的 / 化合物，复合物；复合词 / 使恶化， 加重； 使化合， 使合成
structure	'strʌktʃə	'strʌktʃɚ	结构，构造 / 建造
intensity	ɪn'tensəti	ɪn'tɛnsəti	强烈， 剧烈； 强度
waken	'weɪkən	'wekən	醒来， 弄醒
stake	steɪk	stek	桩；利害关系；股份；赌金，赌注 / 以…打赌， 拿…冒险
extraordinary	ɪk'strɔːdnri	ɪkˈstrɔrdənerɪ; ɪkˈstrɔrdnˌɛrɪ	非同寻常的， 特别的
witness	'wɪtnəs	ˈwɪtnɪs	证据；目击者，证人 / 目击； 为…作证， 证明
concerning	kən'sɜːnɪŋ	kən'sɝnɪŋ	关于
attraction	ə'trækʃn	ə'trækʃən	吸引， 吸引力； 引力； 具有吸引力的事物
conventional	kən'venʃənl	kən'vɛnʃənl	普通的； 习惯的， 常规的； 因循守旧的
regulation	ˌregju'leɪʃn	ˌrɛɡjəˈleʃən	规章， 规则； 管理， 控制； 调节
puzzle	'pʌzl	'pʌzl	迷惑，为难；苦思 / 智力测验； 谜， 难题， 令人费解的事； 困惑， 迷惑
circulation	ˌsɜːkjə'leɪʃn	,sɝkjə'leʃən	循环； 流传； 发行， 流通
bake	beɪk	bek	烤， 烘， 焙
mere	mɪə	mɪr	仅仅的； 纯粹的
accommodation	əˌkɒmə'deɪʃn	ə,kɑmə'deʃən	住处； 膳宿
evident	'evɪdənt	'ɛvɪdənt	明显的， 明白的
suburb	'sʌbɜːb	'sʌbɝb	郊区， 郊外， 近郊
lodge	lɒdʒ	lɑdʒ	暂住，借宿 / 乡间小屋； 旅舍
threat	θret	θrɛt	威胁， 恐吓； 凶兆， 征兆
writer	'raɪtə	'raɪtɚ	作者， 作家
simplify	'sɪmplɪfaɪ	'sɪmplɪfaɪ	简化， 使简明
breast	brest	brɛst	乳房； 胸脯， 胸膛
invention	ɪn'venʃn	ɪn'vɛnʃən	发明， 创造； 捏造
mercy	'mɜːsi	'mɝsi	仁慈， 宽容； 恩惠； 幸运
annoy	ə'nɔɪ	ə'nɔɪ	使恼怒； 打搅
curl	kɜːl	kɝl	鬈发； 卷曲， 卷曲物
inform	ɪn'fɔːm	ɪn'fɔrm	告发， 告密 / 通知；报告
psychological	ˌsaɪkə'lɒdʒɪkl	,saɪkə'lɑdʒɪkl	心理的
glue	gluː	ɡlu	胶，胶水 / 胶合
commit	kə'mɪt	kə'mɪt	犯， 干； 使承诺； 把…托付给； 调拨…供使用， 拨出
scream	skriːm	skrim	尖叫，呼啸 / 尖叫声
sorrow	'sɒrəu	sɑro	悲痛， 悲哀， 悲伤； 伤心事， 不幸的事
crash	kræʃ	kræʃ	发出撞击声；垮台，破产；冲，闯 / 碰撞；坠落 / 碰撞； 破裂声
patch	pætʃ	pætʃ	补丁；斑，与周围不同的部分；一小块地 / 补， 修补
observer	əb'zɜːvə	əb'zɝvɚ	观察员， 观察者
character	'kærəktə	'kærɪktɚ	性格， 特性； 性质； 人物， 角色； 符号； 字
reflect	rɪ'flekt	rɪ'flɛkt	反映， 显示； 反射， 映现； 深思， 考虑， 反省
procession	prə'seʃn	prə'sɛʃən	队伍， 行列
contribution	ˌkɒntrɪ'bjuːʃn	,kɑntrɪ'bjuʃən	贡献， 促成作用； 捐款， 捐献物； 稿件
Marxist	'mɑːksɪst	'mɑrksɪst	马克思主义的 / 马克思主义者
bang	bæŋ	bæŋ	猛击， 猛撞； 发出砰的一声， 砰砰地响 / 巨响，枪声；猛击 / 猛击，猛撞；砰地敲
brow	brau	braʊ	额， 眉， 眉毛
meaning	'miːnɪŋ	'minɪŋ	意义， 意思； 目的； 重要性
ignorant	'ɪgnərənt	'ɪɡnərənt	不知道的， 无知的
magnetic	mæg'netɪk	mæg'nɛtɪk	磁的； 有吸引力的
band	bænd	bænd	乐队；群，伙；带；条纹；波段 / 用带绑扎
orbit	'ɔːbɪt	'ɔrbɪt	轨道 / 做轨道运行
comprise	kəm'praɪz	kəm'praɪz	包含， 包括， 构成
moderate	'mɒd(ə)rət	ˈmɑdərɪt; (for v.,) ˈmɑdərˌeɪt	中等的； 温和的， 稳健的； 有节制的 / 和缓， 减轻； 节制
resident	'rezɪdənt	'rɛzɪdənt	居住的， 定居的； 住校的， 住院的 / 居民，定居者；住院医生
spray	spreɪ	spreɪ	喷， 溅散 / 浪花，水花；喷雾
distinguish	dɪ'stɪŋgwɪʃ	dɪ'stɪŋɡwɪʃ	区别， 辨别， 识别； 使显出特色， 使杰出
receiver	rɪ'siːvə	rɪ'sivɚ	听筒； 接收器
outer	'autə	'aʊtɚ	外面的， 外层的
invent	ɪn'vent	ɪn'vɛnt	发明， 创造； 捏造
fluent	'fluːənt	'fluənt	流利的， 流畅的
shortcoming	'ʃɔːtkʌmɪŋ	'ʃɔrtkʌmɪŋ	短处， 缺点
substantial	səb'stænʃl	səbˈstænʃəl	可观的， 大量的； 结实的， 坚固的； 实质的， 真实的
execute	'eksɪkjuːt	'ɛksɪkjut	将…处死； 实施， 执行
benefit	'benɪfɪt	'bɛnɪfɪt	有益于； 得益 / 利益，恩惠；救济金，保险金，津贴
flood	flʌd	flʌd	淹没； 涌入 / 洪水；大量
vitamin	'vɪtəmɪn	'vaɪtəmɪn	维生素
intention	ɪn'tenʃn	ɪn'tɛnʃən	意图， 意向， 目的
rude	ruːd	rud	粗鲁的， 不礼貌的； 粗糙的， 粗陋的
symptom	'sɪmptəm	'sɪmptəm	症状； 征候， 征兆
pillar	'pɪlə	'pɪlɚ	柱， 柱子； 栋梁
thereby	ˌðeə'baɪ	,ðɛr'baɪ	因此， 从而， 由此
unique	ju'niːk	jʊ'nik	唯一的， 独一无二的； 极不寻常的， 极好的
funeral	'fjuːnərəl	'fjunərəl	葬礼， 丧礼， 丧葬
boost	buːst	bʊst	提高，使增长；推动，激励；替…做广告，宣扬 / 提高， 增长； 推动， 激励
fireman	'faɪəmən	'faɪrmən	消防队员； 司炉工
sincere	sɪn'sɪə	sɪn'sɪr	真诚的， 诚挚的
male	meɪl	mel	男的，雄的 / 男子， 雄性动物
ministry	'mɪnɪstri	'mɪnɪstri	部
religious	rɪ'lɪdʒəs	rɪ'lɪdʒəs	宗教的； 笃信宗教的， 虔诚的
nevertheless	ˌnevəðə'les	,nɛvɚðə'lɛs	仍然， 然而
prominent	'prɒmɪnənt	'prɑmɪnənt	突出的， 杰出的； 突起的， 凸出的
shelter	'ʃeltə	'ʃɛltɚ	掩蔽处，躲避处；住所；掩蔽，保护 / 掩蔽， 庇护； 躲避
outset	'autset	'aʊtsɛt	开始， 开端
jewel	'dʒuːəl	'dʒuəl	宝石； 宝石饰物
scan	skæn	skæn	细看，审视；扫描，浏览 / 扫描
association	əˌsəusi'eɪʃn	ə,soʃɪ'eʃən	协会， 团体； 联合， 交往
fundamental	ˌfʌndə'mentl	,fʌndə'mɛntl	基础的，基本的 / 基本原则
eliminate	ɪ'lɪmɪneɪt	ɪ'lɪmɪnet	消灭， 消除， 排除； 淘汰
global	'gləubl	'ɡlobl	全球的， 全世界的； 总的， 完整的
entitle	ɪn'taɪtl	ɪn'taɪtl	给…权利； 给题名
outline	'autlaɪn	'aʊtlaɪn	提纲，要点；外形，略图 / 概述； 描…外形
fade	feɪd	fed	褪色；逐渐消失；凋谢 / 使褪色
unless	ən'les	ən'lɛs	除非， 如果不
butterfly	'bʌtəflaɪ	'bʌtɚflaɪ	蝴蝶
excess	ɪk'ses; ek-; 'ekses	'ɛk'sɛs	过量的， 额外的 / 超越； 过量， 过度
glance	glɑːns	ɡlæns	看一下 / 一瞥 / 用扫视； 反射
perspective	pə'spektɪv	pɚ'spɛktɪv	视角， 观点； 远景， 景观； 透视画法， 透视图
relationship	rɪ'leɪʃnʃɪp	rɪ'leʃən'ʃɪp	关系， 关联
equality	iː'kwɒləti	ɪ'kwɑləti	等同， 平等， 相等
destruction	dɪ'strʌkʃn	dɪ'strʌkʃən	破坏， 毁灭， 消灭
dictation	dɪk'teɪʃn	dɪk'teʃən	口授； 听写
stiff	stɪf	stɪf	极其， 非常； 僵硬地 / 硬的，僵直的；不灵活的；拘谨的，生硬的；费劲的；强烈的
expression	ɪk'spreʃn	ɪk'sprɛʃən	词语； 表达； 表情
invade	ɪn'veɪd	ɪn'ved	入侵， 侵略， 侵袭
reaction	ri'ækʃn	rɪ'ækʃən	反应； 反作用
childhood	'tʃaɪldhud	'tʃaɪldhʊd	童年， 幼年， 早期
wolf	wulf	wʊlf	狼
accordance	ə'kɔːdns	ə'kɔrdns	一致； 和谐
thorough	'θʌrə	ˈθʌrəʊ; θʌro	彻底的， 详尽的
appeal	ə'piːl	ə'pil	呼吁，恳求；申诉，上诉 / 上诉 / 感染力， 吸引力； 呼吁， 上诉
democracy	dɪ'mɒkrəsi	dɪˈmɑkrəsi	民主， 民主制； 民主国家
transportation	ˌtrænspɔː'teɪʃn	,trænspɔr'teʃən	运输， 运送， 客运
dye	daɪ	daɪ	染 / 染料； 染色
evolve	i'vɒlv	ɪ'vɑlv	使进化， 使发展
extensive	ɪk'stensɪv	ɪk'stɛnsɪv	广阔的， 广泛的
congratulation	kənˌgrætʃu'leɪʃn	kən,ɡrætʃu'leʃən	贺词； 祝贺， 恭喜
abandon	ə'bændən	ə'bændən	离弃，丢弃；遗弃，抛弃；放弃 / 放任； 纵情
definitely	'defɪnətli	'dɛfɪnətli	一定地， 明确地
inspire	ɪn'spaɪə	ɪn'spaɪɚ	吸气； 赋予灵感 / 鼓舞，给…以灵感
marvelous	'mɑːvələs	'mɑrvələs	奇迹般的， 了不起的
household	'haushəuld	'haʊshold	家庭的； 家喻户晓的 / 家庭，户；家务
geometry	dʒi'ɒmətri	dʒɪ'ɑmətri	几何， 几何学
ratio	'reɪʃiəu	'reʃɪo	比， 比率
devote	dɪ'vəut	dɪ'vot	将…奉献给； 把…专用
agent	'eɪdʒənt	'edʒənt	代理人， 代理商； 政府代表； 动因， 原因； 剂
wool	wul	wʊl	羊毛； 毛线， 绒线
wholly	'həulli	'holli	完全地， 全部地
instinct	'ɪnstɪŋkt	'ɪnstɪŋkt	本能， 天性； 直觉
approximate	ə'prɒksɪmət	ə'prɑksɪmət	近似的 / 近似； 估计
invest	ɪn'vest	ɪn'vɛst	投资， 投入； 授予
afterward	'ɑːftəwəd	ˈæftərwərd	后来， 以后
reputation	ˌrepju'teɪʃn	,rɛpju'teʃən	名誉， 名气， 名声
project	prəˈdʒekt; ˈprɒdʒekt	prəˈdʒɛkt; prɑdʒɛkt	伸出； 投射； 预计 / 方案， 计划； 课题， 项目； 工程
shrug	ʃrʌg	ʃrʌɡ	耸肩
independence	ˌɪndɪ'pendəns	,ɪndɪ'pɛndəns	独立， 自主， 自立
coordination	kəuˌɔːdɪ'neɪʃn	ko,ɔrdɪ'neʃən	同等； 调和
presentation	ˌprezn'teɪʃn	,prizɛn'teʃən	提供， 显示； 外观， 图像； 授予， 赠送； 报告， 介绍； 表演
